learner_id,recommendation_count,top_topic,top_action,top_type,top_priority
LEARNER_0556,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0557,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0558,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0559,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0560,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0561,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0562,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0563,5,Grover's Algorithm,Review Grover's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0564,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,56.17
LEARNER_0565,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0566,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0567,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0568,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0569,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0570,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0571,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0572,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0573,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0574,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0575,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0576,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0577,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0578,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0579,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0580,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0581,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0582,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0583,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0584,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0585,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,97.25
LEARNER_0586,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0587,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0588,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0589,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0590,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0591,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0592,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,55.77
LEARNER_0593,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0594,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0595,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0596,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0597,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0598,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0599,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0600,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,54.1
LEARNER_0601,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0602,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0603,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,51.05
LEARNER_0604,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0605,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0606,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0607,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,81.33
LEARNER_0608,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,55.45
LEARNER_0609,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0610,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0611,5,Grover's Algorithm,Review Grover's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0612,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0613,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,56.15
LEARNER_0614,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0615,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0616,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0617,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0618,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0619,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0620,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0621,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0622,5,Shor's Algorithm,Review Shor's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0623,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,84.62
LEARNER_0624,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,99.92
LEARNER_0625,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0626,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0627,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0628,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,55.33
LEARNER_0629,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0630,5,Grover's Algorithm,Review Grover's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0631,5,Grover's Algorithm,Review Grover's Algorithm fundamentals,review_weak_topic,90.03
LEARNER_0632,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0633,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0634,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,54.9
LEARNER_0635,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0636,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0637,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0638,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0639,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0640,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0641,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0642,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,98.3
LEARNER_0643,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0644,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0645,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0646,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0647,5,Superposition,Practice targeted exercises in Superposition,practice_developing_topic,76.72
LEARNER_0648,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0649,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0650,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0651,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0652,5,Entanglement,Practice targeted exercises in Entanglement,practice_developing_topic,82.75
LEARNER_0653,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,98.03
LEARNER_0654,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0655,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0656,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0657,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0658,5,Grover's Algorithm,Practice targeted exercises in Grover's Algorithm,practice_developing_topic,83.1
LEARNER_0659,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0660,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0661,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0662,5,Grover's Algorithm,Slow down and reinforce core fundamentals starting with Grover's Algorithm,slow_down_reinforce,97.55
LEARNER_0663,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0664,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0665,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0666,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0667,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0668,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0669,5,Grover's Algorithm,Practice targeted exercises in Grover's Algorithm,practice_developing_topic,82.12
LEARNER_0670,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0671,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0672,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,52.98
LEARNER_0673,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0674,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,51.62
LEARNER_0675,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0676,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0677,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0678,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0679,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,81.42
LEARNER_0680,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0681,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0682,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0683,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0684,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0685,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0686,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0687,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,55.17
LEARNER_0688,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0689,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0690,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0691,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0692,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0693,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0694,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0695,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0696,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0697,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0698,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0699,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0700,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0701,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0702,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0703,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,54.55
LEARNER_0704,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0705,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0706,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0707,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0708,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0709,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0710,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,96.55
LEARNER_0711,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0712,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,52.38
LEARNER_0713,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0714,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0715,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0716,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,52.0
LEARNER_0717,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,53.85
LEARNER_0718,5,Shor's Algorithm,Slow down and reinforce core fundamentals starting with Shor's Algorithm,slow_down_reinforce,99.58
LEARNER_0719,5,Grover's Algorithm,Practice targeted exercises in Grover's Algorithm,practice_developing_topic,77.45
LEARNER_0720,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0721,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0722,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0723,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0724,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0725,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0726,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0727,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,99.0
LEARNER_0728,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,99.03
LEARNER_0729,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0730,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,81.42
LEARNER_0731,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0732,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0733,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0734,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0735,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0736,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0737,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,55.3
LEARNER_0738,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0739,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0740,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,53.4
LEARNER_0741,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0742,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0743,5,Quantum Measurement,Reinforce prerequisite concept: Quantum Measurement,reinforce_prerequisite,100.0
LEARNER_0744,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0745,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0746,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,98.03
LEARNER_0747,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,81.72
LEARNER_0748,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,55.15
LEARNER_0749,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0750,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0751,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0752,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0753,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0754,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0755,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0756,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0757,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0758,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0759,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0760,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0761,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0762,5,Bell States,Practice targeted exercises in Bell States,practice_developing_topic,77.03
LEARNER_0763,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,55.88
LEARNER_0764,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0765,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0766,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0767,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0768,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0769,5,Shor's Algorithm,Review Shor's Algorithm fundamentals,review_weak_topic,90.67
LEARNER_0770,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,98.95
LEARNER_0771,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0772,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0773,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0774,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0775,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0776,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0777,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0778,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0779,5,Bell States,Review Bell States fundamentals,review_weak_topic,90.15
LEARNER_0780,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0781,5,Quantum Measurement,Reinforce prerequisite concept: Quantum Measurement,reinforce_prerequisite,100.0
LEARNER_0782,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0783,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0784,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,97.17
LEARNER_0785,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0786,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0787,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0788,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0789,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0790,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0791,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0792,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0793,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0794,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0795,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0796,5,Quantum Measurement,Reinforce prerequisite concept: Quantum Measurement,reinforce_prerequisite,100.0
LEARNER_0797,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0798,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0799,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0800,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0801,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0802,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,96.78
LEARNER_0803,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0804,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0805,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0806,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0807,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0808,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0809,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0810,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0811,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0812,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0813,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0814,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0815,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0816,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0817,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0818,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,53.9
LEARNER_0819,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0820,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0821,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0822,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0823,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0824,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0825,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0826,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0827,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0828,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,82.05
LEARNER_0829,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0830,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0831,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0832,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0833,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0834,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
